word,word_diac,ipa,id,meaning_en,cefr,freq,meaning_cn
سويسرا,سْوَيْسِرا,swaysirā,6433,Switzerland,A1,,n：瑞士
للغاية,لِلْغَايَةِ,lilḡāyati,6434,very,B2,,adv：非常；极其
مسدس,مُسْدَس,musdasa,6435,gun,B2,,n：手枪；左轮手枪
تدريجيا,تَدْرِيجِيًّا,tadrījiyyan,6436,gradually,B1,,adv：逐渐地；逐步地
مؤدب,مُؤَدِّب,muʾaddibin,6437,polite,B1,,adj：有礼貌的；文雅的
بريدي,بَرِيدِي,barīdī,6438,my mail,A2,,adj：邮政的；邮局的
فطيرة,فَطِيرَة,faṭīrata,6439,pie,A2,,n：馅饼；派
مدمج,مُدْمَّج,mudmmajin,6440,built-in,B2,,adj：紧凑的；集成的；压缩的
نقي,نَقِيّ,naqiyyin,6441,pure,C1,,adj：纯净的；纯粹的；清白的
جمالي,جَمَالِيّ,jamāliyyin,6442,aesthetic,B1,,adj：美学的；审美的；艺术的
قدّم,قَدَم,qadama,6443,provided,A1,597.17,v：提供；提交；呈现
إفساد,إفْسَاد,ʾifsādi,6444,corrupt,B2,,n：腐败；破坏；堕落
حامض,حَامِضٌ,ḥāmiḍun,6445,acid,B2,,adj：酸的；酸性的；尖刻的
لكل,لِكُلِّ,likulli,6446,per,B1,,prep：对每个；为每个
أطروحة,أَطْرُوحَة,ʾaṭrūḥatin,6447,thesis,C1,,n：论文；论点；提案
سفارة,سَفَارَة,safāratin,6448,embassy,B1,,n：大使馆
تزيين,تَزْيِين,tazyīni,6449,decorate,B2,,n：装饰；美化
محايد,مُحَايِد,muḥāyida,6450,neutral,B2,,adj：中立的；中性的；不偏不倚的
حشرة,حَشَرَة,ḥasharati,6451,insect,B2,,n：昆虫；虫子
مزاد,مُزَاد,muzādin,6452,auction,B2,,n：拍卖
سريري,سَرِيرِي,sarīrī,6453,my bed,A2,,adj：床的；临床的
حاليا,حَالِيًّا,ḥāliyyan,6454,currently,A2,,adv：目前；当前
انترنت,انْتَرَنَت,āntaranat,6455,Internet,A2,,n：互联网
حزم,حَزْم,ḥazmi,6456,pack,C2,4.62,n：包裹；捆；决心
لأن,لِأَنَّ,liʾanna,6457,because,C2,,conj：因为
بهجة,بِهْجَة,bihjatin,6458,joy,B2,,n：欢乐；喜悦；快乐
تزلج,تُزْلُج,tuzluju,6459,ski,B1,,n：滑雪；滑冰
حسنا,حَسَنًا,ḥasanan,6460,well,B1,19.25,adv：好的；好吧；那么
غيّر,غَيَّر,ḡayyara,6461,changed,A2,39.89,v：改变；更换；修改
شوربة,شَوْرَبَة,shawrabata,6462,soup,A2,,n：汤
حِدّة,حِدَة,ḥidatu,6463,severe,A2,,n：尖锐；强度；严厉
أيل,أَيْل,ʾayla,6464,Il,C1,,n：鹿
منحه,مِنْحَه,minḥahu,6465,give him,C2,,v：授予他；给予他
كاتدرائية,كَاتِدْرَائِيَّة,kātidrāʾiyyatin,6466,cathedral,B2,,n：大教堂
فرز,فَرْز,farzi,6467,sort,C1,,v：分类；筛选；分拣
تحمّل,تَحْمِل,taḥmilu,6468,afford,C2,,v：忍受；承担；装载
اعتذار,اعْتِذَار,āʿtithāri,6469,apology,B2,,n：道歉；歉意
مقبض,مُقْبِض,muqbiḍa,6470,handle,C2,,n：把手；手柄
ترويجي,تَرْوِيجِي,tarwījī,6471,promotional,C2,,adj：推广的；促销的
رصاصة,رَصَاصَة,raṣāṣati,6472,bullet,B2,,n：子弹
هزة,هِزَة,hizatan,6473,shake,B2,,n：震动；颤抖；地震
أمريكا,أَمْرِيكَا,amrīkā,6474,America,A1,,n：美国
مضخة,مُضَخَّة,muḍakhatu,6475,pump,B2,,n：泵；抽水机
متسق,مُتَّسَقّ,muttasaqqin,6476,consistent,C1,,adj：一致的；协调的
احتراق,احْتِرَاق,āḥtirāqi,6477,combustion,C1,,n：燃烧；烧毁
تصفية,تَصْفِيَة,taṣfiyati,6478,filter,C1,,n：过滤；清算；淘汰
سخط,سَخَط,sakhaṭa,6479,discontent,C1,,n：愤怒；不满
تعمق,تُعَمَّق,tuʿammaqa,6480,deepen,C1,,v：深化；深入研究；加深
قيم,قَيِّم,qayyimin,6481,valuable,B2,,n：价值；价格；价值观
مستودع,مُسْتَوْدَع,mustawdaʿi,6482,warehouse,C1,,n：仓库；储藏室；存储库
طفولي,طُفُولِي,ṭufūlī,6483,childish,B2,,adj：幼稚的；孩子气的；童真的
خوذة,خُوذَة,khūthatu,6484,helmet,B2,,n：头盔；安全帽
بطة,بِطَة,biṭatan,6485,duck,A2,,n：鸭子；鸭肉
حقن,حَقْن,ḥaqnin,6486,injection,C1,,v：注射；注入；灌输
عَرَضَ,عَرْض,ʿarḍa,6487,offer,B1,371.97,v：展示；呈现；提供
أبدا,أَبَدًا,abadan,6488,never,B1,22.68,adv：从不；绝不；永不
بصمة,بِصْمَّة,biṣmmati,6489,footprint,B2,,n：指纹；印记；足迹
فستان,فُسْتَان,fustāni,6490,dress,A1,,n：连衣裙；礼服
صد,صَدّ,ṣaddi,6491,repel,B2,,v：拒绝；抵制；阻挡
تاكسي,تَاكِسِيّ,tākisiyyin,6492,taxi,A1,,n：出租车；计程车
نسيان,نِسْيَان,nisyāni,6493,forgotten,B2,,n：遗忘；健忘
تجريب,تَجْرِيب,tajrībi,6494,pilot,B2,,n：试验；测试；尝试
اختياري,اخْتِيَارِيّ,ākhtiyāriyyin,6495,optional,B2,,adj：可选的；选修的；非强制的
متاخم,مَتَاخِم,matākhimin,6496,adjacent,C2,,adj：相邻的；毗邻的；接壤的
مميت,مُمَيِّت,mumayyitin,6497,deadly,C1,,adj：致命的；致死的；极其危险的
مدار,مَدَار,madārin,6498,course,C1,,n：轨道；范围；领域
مستعمرة,مُسْتَعْمِرَة,mustaʿmiratan,6499,colony,B2,,n：殖民地；聚居地；群落
ثبات,ثَبَات,ṯabāti,6500,stability,C1,,n：稳定；坚定；持久
تأديب,تَأْدِيب,taʾdībin,6501,discipline,C1,,n：教育，管教；惩戒，惩罚
كافأ,كَافَأ,kāfaʾa,6502,reward,B2,,v：奖励，奖赏；报答，酬谢
فقاعة,فَقَاعَة,faqāʿati,6503,bubble,B2,,n：气泡，泡沫；泡
صياح,صِيَاح,ṣiyāḥin,6504,shouting,B2,,n：喊叫，叫喊；喧哗
مواطنة,مُوَاطَنَة,muwāṭanatin,6505,citizenship,B2,,n：公民身份，国籍；公民权
مقتطف,مُقْتَطِف,muqtaṭifa,6506,extract,B2,,n：摘录，节选；片段
فرضية,فَرْضِيَّة,farḍiyyatin,6507,hypothesis,B2,,n：假设，假定；假说
كلما,كُلَّمَا,kullamā,6508,whenever,B2,,conj：每当，每次；越…越…
تشخيصي,تَشْخِيصِي,tashkhīṣī,6509,diagnostic,B2,,adj：诊断的；诊断性的
أتوبيس,أَتُوبِيسَ,atūbīsa,6510,bus,A1,,n：公共汽车，巴士
بحرية,بِحُرِّيَّة,biḥurriyyatin,6511,marine,B2,,n：海军；航海术；adj：海上的，海洋的
بخار,بِخَار,bikhārin,6512,steam,B1,,n：蒸汽，水蒸气；雾气
إخطار,إخْطَار,ʾikhṭāru,6513,notification,B2,,n：通知，通告；警告
تخطى,تَخَطَّى,takhaṭṭā,6514,skip,B2,,v：超过，越过；跳过，跨过
إنارة,إِنَارَة,ʾinārati,6515,lighting,C1,,n：照明，照亮；灯光
لاسلكي,لَاسْلَكِي,lāslakī,6516,wireless,B2,,adj：无线的；n：无线电
فاشي,فَاشِي,fāshī,6517,fascist,C1,,adj：法西斯的；n：法西斯分子
كُلّي,كُلِيّ,kuliyyin,6518,total,A2,38.98,adj：全部的，整体的；n：全体，整体
متزامن,مُتَزَامِن,mutazāminin,6519,simultaneous,C1,,adj：同步的，同时发生的
كتيب,كَتِيب,katībi,6520,handbook,B2,,n：小册子，手册；薄册
دبوس,دُبُوس,dubūsu,6521,pin,B1,,n：别针；图钉；销钉
تحريك,تَحْرِيك,taḥrīka,6522,move,B2,,n：移动；动画；激励
استعجل,اسْتَعْجَل,ʾastaʿjala,6523,hurry,B2,,v：催促；使加快；使仓促
أفقي,أُفْقِيّ,ʾufqiyyun,6524,horizontal,B2,,adj：水平的；横向的
صربي,صَرْبِيّ,ṣarbiyyu,6525,Serb,A2,,adj：塞尔维亚的；塞尔维亚人的
طازج,طَازِج,ṭāzijin,6526,fresh,B1,,adj：新鲜的；新做的
ناضج,نَاضِج,nāḍijin,6527,mature,B2,,adj：成熟的；煮熟的
هاو,هَاو,hāwa,6528,amateur,B2,,n：业余爱好者；爱好者
تعدين,تَعْدِين,taʿdīna,6529,mining,C1,,n：采矿；矿业
ضجر,ضَجَرَ,ḍajara,6530,bored,B2,,v：使厌烦；使厌倦
معكرونة,مَعْكَرُونَة,maʿkarūnatu,6531,pasta,A2,,n：意大利面；通心粉
عراقي,عِرَاقِيّ,ʿirāqiyyin,6532,Iraqi,A1,,adj：伊拉克的；伊拉克人的
خنق,خَنْق,khanqa,6533,strangle,B2,,v：扼杀；使窒息；抑制
بورصة,بِوَرْصَة,biwarṣati,6534,exchange,B2,,n：证券交易所；股票市场
أفريقي,أَفْرِيقِي,ʾafrīqī,6535,African,A1,,adj：非洲的；非洲人的
رسول,رَسُول,rasūli,6536,prophet,B1,,n：使者；先知；信使
عتيق,عَتِيق,ʿatīqun,6537,antique,B2,,adj：古老的；陈旧的；过时的
الإيدز,الْإِيدَز,ālʾīdaza,6538,AIDS,B2,,n：艾滋病
حدق,حُدُق,ḥuduqa,6539,he stared,B2,,v：凝视；注视；瞪视
يوم الجمعة,يَوْمَ الْجُمُعَة,yawma aljumuʿati,6540,on Friday,A1,,n：星期五
لخص,لَخْص,lakhṣa,6541,summarize,C2,,v：总结；概括
جميعا,جَمِيعًا,jamīʿan,6542,all,B1,,adv：全部；一起
خطي,خَطِّي,khaṭṭī,6543,written,B1,,adj：线性的；直线的
مجاني,مَجَانِي,majānī,6544,free,B2,,adj：免费的；无偿的
جذري,جَذْرِي,jathrī,6545,radical,B2,,adj：根本的；彻底的
استجمام,اسْتِجْمَام,āstijmāmi,6546,recreation,C1,,n：休息；消遣
مالح,مَالِحٍ,māliḥin,6547,salty,B1,,adj：咸的；含盐的
شفوي,شَفَوِيّ,shafawiyyin,6548,oral,B2,,adj：口头的；口述的
يا,يَا,yā,6549,oh,A1,,int：啊；喂（用于呼唤）
غريزة,غَرِيزَة,ḡarīzati,6550,instinct,B2,,n：本能；天性
حتما,حَتْمَا,ḥatmā,6551,inevitably,B1,,adv：必然；一定
رهان,رِهَان,rihānin,6552,bet,B2,,n：赌注；打赌
ختم,خَتْم,khatma,6553,seal,C2,4.27,v：盖章；密封；结束
فخ,فَخّ,fakhin,6554,trap,B2,,n：陷阱；圈套
مقصورة,مَقْصُورَة,maqṣūrata,6555,cabin,B2,,n：隔间；包厢；小房间
ساحرة,سَاحِرَة,sāḥiratin,6556,witch,B2,,n：女巫；巫师
لمحة,لِمْحَة,limḥati,6557,profile,B2,,n：一瞥；瞬间
تنهد,تَنْهَد,tanhadu,6558,he sighed,C1,,v：叹息；叹气
ساحلي,سَاحِلِيّ,sāḥiliyyin,6559,landlocked,B2,,adj：沿海的；海岸的
عمارة,عِمَارَة,ʿimārati,6560,architecture,A2,,n：建筑；建筑物
أيقونة,أَيْقُونَة,ʾayqūnati,6561,icon,B2,,n：图标；圣像
متطلبات,مُتَطَلِّبَات,mutaṭallibāti,6562,requirement,C2,,n：要求；需求；必要条件
ركوب,رُكُوب,rukūbi,6563,ride,A2,,v：骑；乘坐；搭乘
فيزيائي,فَيُزْيَائِي,fayuzyāʾī,6564,physicist,A2,,adj：物理的；身体的；物质的
بناية,بِنَايَة,bināyati,6565,building,A2,,n：建筑物；大楼
بدروم,بِدُرُومِ,bidurūmi,6566,basement,A2,,n：地下室；地窖
مفتش,مُفْتِش,muftishun,6567,inspector,B2,,n：检查员；督察；巡视员
هي,هِيَ,hiya,6568,is,A1,,pron：她；它（阴性）
تلقي,تُلْقِي,tulqī,6569,receive,B2,,v：收到；接受；迎接
وقفة,وَقْفَة,waqfati,6570,pause,B1,,n：停顿；停止；示威
كبر,كِبَر,kibari,6571,big,B1,,v：长大；变大；增长
صيدلي,صَيْدَلِي,ṣaydalī,6572,pharmacist,A2,,n：药剂师；药房
قرّر,قَرَّر,qarrara,6573,decide,B1,113.14,v：决定；决心；裁决
كتان,كَتَّان,kattāni,6574,linen,A2,,n：亚麻；亚麻布
بولندا,بُوَلَنْدَا,buwalandā,6575,Poland,A1,,n：波兰
صابون,صَابُون,ṣābūni,6576,soap,A1,,n：肥皂
مقرف,مُقْرِف,muqrifun,6577,disgusting,B1,,adj：令人作呕的；恶心的；讨厌的
بنطلون,بِنُطْلُون,binuṭlūna,6578,trouser,A1,,n：裤子；长裤
فاخر,فَاخِر,fākhirin,6579,luxury,B2,,adj：豪华的；奢华的；精美的
بقايا,بَقَايَا,baqāyā,6580,remains,B2,,n：剩余物；残留物；遗迹
جاذبية,جَاذِبِيَّة,jāthibiyyatin,6581,attractive,C1,,n：吸引力；引力；魅力
ارتياد,ارْتِيَاد,ārtiyādu,6582,attending,C2,,n：探索；考察；访问
نازل,نَازِل,nāzilu,6583,descending,C2,,adj：下降的；下行的；下榻的
سابقا,سَابِقًا,sābiqan,6584,previously,B1,,adv：以前；先前；以往
معاقبة,مُعَاقَبَة,muʿāqabatu,6585,punished,B2,,n：惩罚；处罚；惩处
كلا,كِلَا,kilaa,6586,both,B2,,adv：不；没有；否定词
بساطة,بِسَاطَة,bisāṭatin,6587,simple,A1,,n：简单；朴素；简朴
تكييف,تَكْيِيف,takyīfu,6588,adapted,B2,,n：适应；调节；空调
كفاءة,كَفَاءَة,kafāʾata,6589,efficiency,B2,,n：效率；能力；效能
ثعبان,ثُعْبَان,ṯuʿbāni,6590,snake,B2,,n：蛇
اشتمال,اشْتِمَال,āshtimālin,6591,inclusion,C1,,n：包含；涵盖；包容
قلى,قَلَى,qalā,6592,fry,B1,,v：煎；炸；炒
إغراء,إغْرَاء,ʾiḡrāʾin,6593,temptation,B2,,n：诱惑；引诱；吸引
مأوى,مَأْوَى,maʾwā,6594,shelter,B2,,n：庇护所；避难所；住所
أرباح,أَرْبَاح,ʾarbāḥi,6595,profit,B2,,n：利润；收益；盈利
استأنف,اسْتَأْنَفَ,āstaʾnafa,6596,resume,C2,,v：恢复；继续；重新开始
سبّب,سَبَب,sababu,6597,why,A2,783.9,v：导致；引起；造成
ضَمَن,ضَمْنَ,ḍamna,6598,within,B2,200.62,v：保证；担保；确保
تقليديا,تَقْلِيدِيًّا,taqlīdiyyan,6599,traditional,B2,,adv：传统上；照惯例
شتم,شَتْم,shatma,6600,insult,C2,,v：辱骂；咒骂；谩骂
صادف,صَادَفَ,ṣādafa,6601,he stumbled upon,B2,,v：遇到；偶然发生
واجهة,وَاجِهَة,wājihatin,6602,interface,B1,,n：界面；正面；外表
أيّ,أَيّ,ʾayyi,6603,any,A1,1767.18,pron：哪个；任何；无论哪个
جمجمة,جُمْجُمَة,jumjumati,6604,skull,B2,,n：头骨；颅骨
مصر,مِصْر,miṣra,6605,Egypt,A1,,n：埃及
أوركسترا,أُورَكْسْتَرًا,ʾūrakstaran,6606,orchestra,B2,,n：管弦乐队；交响乐团
عش,عَشّ,ʿashu,6607,nest,B2,,n：巢；窝；穴
معزول,مَعْزُول,maʿzūlin,6608,isolated,C1,,adj：孤立的；隔离的；偏僻的
صدفة,صُدْفَة,ṣudfatun,6609,coincidence,B1,,n：偶然；巧合；贝壳
زيتون,زَيْتُون,zaytūna,6610,olive,A2,,n：橄榄；橄榄树
ثوم,ثُومٍ,ṯūmin,6611,garlic,B2,,n：大蒜
كأنما,كَأَنَّمَا,kaʾannamā,6612,as if,B2,,conj：好像；仿佛；似乎
السويد,السَّوَيْدِ,as-sawaydi,6613,Sweden,A1,,n：瑞典
طوعي,طُوعِي,ṭūʿī,6614,voluntary,B2,,adj：自愿的；志愿的
مبرمج,مُبَرْمَج,mubarmaju,6615,programmer,C1,,n：程序员；编程员
أضاء,أَضَاءَ,aḍāʾa,6616,illuminated the,B2,,v：照亮；点亮；发光
فزع,فَزْع,fazʿin,6617,panic,B2,,n：恐慌；恐惧；惊吓
الرياضيات,الرِّيَاضِيَّاتِ,ar-riyāḍiyyāti,6618,mathematics,B1,,n：数学
رسميا,رَسْمِيًّا,rasmiyyan,6619,officially,B2,,adv：正式地；官方地
مسكين,مِسْكِين,miskīnun,6620,poor,B2,,adj：可怜的；贫穷的
استوديو,اسْتَوْدِيو,āstawdīwa,6621,studio,B2,,n：工作室；演播室；录音室
إشعار,إشْعَار,ʾishʿāri,6622,notice,C1,,n：通知；通告；警告
شمولي,شُمُولِيّ,shumūliyyin,6623,holistic,B2,,adj：全面的；综合的；整体的
مؤخرا,مُؤَخَّرًا,muʾakharan,6624,recently,B1,,adv：最近；近来
أكّد,أَكِد,ʾakidu,6625,confirm,A2,314.37,v：确认；证实；强调
فولاذ,فَوْلاذ,fawlātha,6626,steel,B2,,n：钢；钢铁
كذلك,كَذَلِكَ,kathalika,6627,also,B1,,adv：同样；也；此外
تجمّع,تَجَمُّع,tajammuʿi,6628,gathering,A2,67.07,v：聚集；集合；集会
رزين,رَزِين,razīnun,6629,sober,B2,,adj：稳重的；沉着的；庄重的
لها,لَهَا,lahā,6630,have,B1,,pron：她的；属于她的
بيروقراطية,بِيْرُوقِرَاطِيَّة,biyrūqirāṭiyyatin,6631,bureaucracy,B2,,n：官僚主义；官僚机构；官僚作风
لصق,لَصِق,laṣiqa,6632,paste,B2,,v：粘贴；粘合；贴附
إيلاء,إيلَاء,ʾīlāʾu,6633,given to,C2,,n：给予；投入；关注
إطلاقا,إطْلَاقًا,iṭlāqan,6634,at all,B2,,adv：完全；根本；绝对
كبرياء,كِبْرِيَاء,kibriyāʾi,6635,pride,B2,,n：骄傲；自豪；傲慢
أبدا,أَبَدًا,abadan,6636,never,B1,22.68,adv：从不；绝不；永远不
مدونة,مُدَوَّنَة,mudawwanati,6637,code,B2,,n：博客；法典；规则集
النرويج,النَّرَوِيج,ālnnarawīji,6638,Norway,B2,,n：挪威
استثمر,اسْتَثْمَرَ,āstaṯmara,6639,invest,B2,,v：投资；利用；投入
حمامة,حَمَامَة,ḥamāmatun,6640,pigeon,B2,,n：鸽子；斑鸠
خشبي,خَشَبِيٌّ,khashabiyyun,6641,wooden,B2,,adj：木制的；呆板的
تصويري,تَصْوِيرِي,taṣwīrī,6642,pictorial,C1,,adj：描绘的；形象的；摄影的
إنشاءات,إنْشَاءَات,ʾinshāʾātin,6643,construction,C1,,n：建筑；建筑物；结构
هاوٍ,هَاوَ,hāwa,6644,amateur,B2,,n：业余爱好者；adj：业余的
فضفاض,فَضِفَاض,faḍifāḍin,6645,loose,C1,,adj：宽松的；松散的；不严谨的
خلاصة,خُلَاصَة,khulāṣati,6646,conclusion,B2,,n：摘要；精华；提取物
طماطم,طَمَاطِم,ṭamāṭimin,6647,tomato,A2,,n：番茄
شتوي,شَتْوِيّ,shatwiyyin,6648,winter,B1,,adj：冬季的；冬天的
قطر,قُطْر,quṭrun,6649,Qatar,C2,7.35,n：卡塔尔；液滴；半径
تكملة,تَكْمِلَة,takmilati,6650,supplement,B2,,n：补充；续篇；完成
أمتعة,أَمْتِعَة,ʾamtiʿati,6651,luggage,B2,,n：行李；物品
ازداد,ازْدَاد,āzdāda,6652,increase,B2,4.49,v：增加；增长
نخبة,نَخْبَة,nakhbati,6653,elite,B2,,n：精英；精华；精选
طقم,طَقْم,ṭaqmi,6654,set,B2,,n：一套；一组；套装
للأسف,لِلْأَسَفِ,lilʾasafi,6655,unfortunately,B2,,int：可惜；遗憾
جمارك,جَمَارِك,jamārika,6656,customs,B2,,n：海关；关税
استياء,اسْتِيَاء,āstiyāʾi,6657,resentment,B2,,n：不满；失望
زنجي,زِنْجِيّ,zinjiyyun,6658,nigger,C1,,n：黑人（含贬义，慎用）
لهب,لَهَب,lahabu,6659,flame,B2,,n：火焰；火苗
تقدمي,تَقَدُّمِي,taqaddumī,6660,progressive,B2,,adj：进步的；先进的；渐进的
سرية,سَرِّيَّة,sarriyyati,6661,secret,B2,,n：秘密；连队；小队
الإنجيل,الْإِنْجِيل,ālʾinjīli,6662,Bible,B2,,n：福音书；圣经
مسحوق,مَسْحُوق,masḥūqi,6663,powder,B2,,n：粉末；粉状物
تعزية,تَعْزِيَة,taʿziyatin,6664,condolence,B2,,n：安慰；慰问
معادلة,مُعَادِلَة,muʿādilatan,6665,equation,B2,,n：方程式；等式；平衡
متناقض,مُتَنَاقِض,mutanāqiḍin,6666,contradictory,C1,,adj：矛盾的；对立的
تدفئة,تَدْفِئَة,tadfiʾati,6667,heating,B2,,n：加热；供暖
مترو,مَتْرٌو,matrunwun,6668,metro,A2,,n：地铁
شاذ,شَاذّ,shāthin,6669,gay,C1,,adj：异常的；古怪的；同性恋的
مروحة,مُرُوحَة,murūḥatin,6670,fan,A2,,n：风扇；扇子
معاشرة,مُعَاشِرَة,muʿāshirati,6671,cohabitation,C1,,n：交往；性交
مقاضاة,مُقَاضَاة,muqāḍātu,6672,prosecution,C1,,n：起诉；诉讼
ملعون,مَلْعُون,malʿūnun,6673,damn,C1,,adj：被诅咒的；该死的
إنجلترا,إنْجِلْتَرَا,ʾinjiltarā,6674,England,A1,,n：英格兰
إرباك,إِرْبَاك,ʾirbāki,6675,confusion,B2,,n：混乱；困惑
أهمل,أَهْمَلَ,ahmala,6676,neglect,B2,,v：忽视；忽略
مهني,مَهْنِي,mahnī,6677,professional,C1,,adj：职业的；专业的
آسف,آسِف,ʾāsifun,6678,sorry,A1,,adj：抱歉的；遗憾的
احتقار,احْتِقَار,āḥtiqāru,6679,contempt,B2,,n：蔑视；鄙视
بسط,بَسْط,basṭi,6680,extend,B2,,v：铺开；展开；简化
مراسلة,مُرَاسَلَة,murāsalatan,6681,messaging,C1,,n：通信；书信往来
بيتزا,بَيْتِزَا,baytizā,6682,pizza,A2,,n：披萨
سطحي,سَطْحِي,saṭḥiyin,6683,superficial,B2,,adj：表面的；肤浅的
تجمد,تَجْمَد,tajmadu,6684,freeze,B1,,v：冻结；凝固
تناوب,تَنَاوُب,tanāwubu,6685,rotation,C1,,v：轮流；交替
جورب,جَوْرَب,jawrabi,6686,sock,A2,,n：袜子
صلصة,صَلْصَة,ṣalṣati,6687,sauce,A2,,n：酱汁；调味汁
جزئيا,جُزْئِيًّا,juzʾiyyan,6688,partially,C1,,adv：部分地
مرساة,مُرْسَاة,mursāta,6689,anchor,B2,,n：锚
حطم,حَطَم,ḥaṭamin,6690,smash,C1,,v：打碎；破坏
تشغيلي,تَشْغِيلِيّ,tashḡīliyyin,6691,operational,B2,,adj：操作的；运行中的
احترم,احْتَرَمَ,āḥtarama,6692,respect,B2,,v：尊重；尊敬
استهوى,اسْتَهْوَى,āstahwā,6693,attract,C1,,v：吸引；使着迷
استمارة,اسْتِمَارَة,āstimārati,6694,form,B2,,n：表格；申请表
تحدي,تَحِدِّي,taḥiddī,6695,challenge,B2,,n：挑战
ركض,رَكْض,rakḍu,6696,running,B1,,v：跑步
زقاق,زِقَاق,ziqāqin,6697,alley,B2,,n：小巷；胡同
منحنى,مُنْحْنَى,munḥnā,6698,curve,B2,,n：曲线；弯曲
سياج,سِيَاج,siyāji,6699,fence,B2,,n：栅栏；围墙
رشيق,رَشِيق,rashīqun,6700,graceful,B2,,adj：苗条的；敏捷的
أشجار,أَشْجَار,ʾashjāri,6701,trees,A2,,n：树木；树
أفضلية,أَفْضَلِيَّة,ʾafḍaliyyati,6702,advantage,C1,,n：优越性；优势；优先权
إبرة,إِبْرَةُ,ibratu,6703,needle,B2,,n：针；注射针；指针
اخترع,اخْتَرَعَ,ākhtaraʿa,6704,invent,B2,,v：发明；创造；虚构
إضاعة,إضَاعَة,ʾiḍāʿati,6705,wasting,C1,,n：浪费；挥霍；虚度
إجبار,إجْبَار,ʾijbāru,6706,force,B2,,n：强迫；强制；逼迫
ذعر,ذِعْر,thiʿru,6707,panic,B2,,n：恐慌；恐惧；惊慌
امتحان,امْتِحَان,āmtiḥānin,6708,exam,B1,,n：考试；测验；检验
طابعة,طَابِعَة,ṭābiʿatin,6709,printer,B2,,n：打印机；印刷机
متماسك,مُتَمَاسِك,mutamāsikin,6710,coherent,B2,,adj：坚固的；结实的；连贯的
متفوق,مُتَفَوِّق,mutafawwiqun,6711,superior,B1,,adj：优秀的；卓越的；出类拔萃的
بكتيريا,بِكْتَيْرِيا,biktayrīā,6712,bacteria,B2,,n：细菌
طلقة,طَلْقَة,ṭalqatin,6713,shot,B2,,n：子弹；射击；一枪
رديء,رَدِيء,radīʾi,6714,poor,B1,,adj：劣质的；糟糕的；差的
قامة,قَامَة,qāmatu,6715,stature,C1,,n：身高；身材；高度
مصوّر,مُصُور,muṣūrun,6716,photographer,C2,6.45,n：摄影师；摄像师
هراء,هَرَاء,harāʾa,6717,nonsense,C1,,n：废话；胡说；无稽之谈
حدّ,حَدّ,ḥaddi,6718,extent,C2,,n：边界；限度；极限
مشمس,مُشْمِس,mushmisin,6719,sunny,A2,,adj：晴朗的；阳光充足的
إصبع,إصْبَع,ʾiṣbaʿa,6720,finger,B2,,n：手指；脚趾
تقاسم,تُقَاسُم,tuqāsumu,6721,sharing,B2,,v：分摊；分享；分担
تكثيف,تَكْثِيف,takṯīfi,6722,intensified,C1,,v：浓缩；加强；密集
ساند,سَانِدُ,sānidu,6723,support,C2,,v：支持；援助；支撑
احتيال,احْتِيَال,āḥtiyālin,6724,fraud,C1,,n：欺诈；欺骗；诈骗
لامع,لَامِع,lāmiʿun,6725,shiny,B2,,adj：闪亮的；发光的；明亮的
نباتي,نَبَاتِي,nabātī,6726,vegetarian,B1,,adj：植物的；素食的；植物性的
وميض,وَمِيَّض,wamiyyaḍi,6727,flash,B2,,n：闪烁；闪光；一闪
حضري,حَضَرِيّ,ḥaḍariyyin,6728,urban,C2,,adj：城市的；都市的；城区的
صاف,صَافٌ,ṣāfun,6729,net,B2,,adj：清澈的；纯净的；晴朗的
قطة,قَطَة,qaṭata,6730,cat,A2,,n：猫；母猫
مخادع,مُخَادِع,mukhādiʿa,6731,deceitful,B2,,adj：欺骗的；狡猾的；诡诈的
إيماء,إيمَاءِ,īmāʾi,6732,innuendo,C2,,n：示意；手势；暗示
منتهي,مُنْتَهِي,muntahī,6733,unfinished,C1,,adj：结束的；到期的；耗尽的
جذب,جَذْب,jathbi,6734,attract,B2,,v：吸引；牵引；拉
تبسيط,تَبْسِيط,tabsīṭi,6735,streamlining,B2,,n：简化；精简
عزلة,عُزْلَة,ʿuzlatin,6736,isolation,C1,,n：孤立；隔离；孤独
مؤسسي,مُؤَسِّسِيّ,muʾassisiyyin,6737,institutional,C1,,adj：机构的；制度性的；体制的
مقنع,مُقْنِّع,muqnniʿun,6738,convincing,B2,,adj：有说服力的；令人信服的；使人信服的
موسيقار,مُوسَيْقَار,mūsayqārun,6739,musician,C1,,n：音乐家；作曲家
اعتياد,اعْتِيَاد,āʿtiyādi,6740,habitual,B2,,n：习惯；惯例；适应
إجرامي,إجْرَامِيّ,ʾijrāmiyyin,6741,criminal,C1,,adj：犯罪的；刑事的
أخّر,أُخَرَ,ukhara,6742,last,A1,130.14,v：推迟；延迟
بلوزة,بُلُوْزَة,buluwzati,6743,blouse,A2,,n：女式衬衫；上衣
حرفيا,حَرْفِيًّا,ḥarfiyyan,6744,literally,C1,,adv：字面上地；逐字地
وصفه,وَصَفَه,waṣafahu,6745,recipe,C2,,n：描述；说明；处方
ها,هَا,hā,6746,here's,C1,,int：喂；嘿（用于引起注意）
ديناميكا,دِينَامَيكَا,dīnāmaykā,6747,dynamics,C1,,n：动力学；力学
